"시도별","요양기관종별","입원·외래별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"전라북도","치과의원","치과입원","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","-","-","-","1","-","1",
"전라북도","치과의원","치과입원","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라북도","치과의원","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","37","-","3",
"전라북도","치과의원","치과입원","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","30","-","2",
"전라북도","치과의원","치과외래","청구건수[건]","건","1296463","1633683","1957815","2042027","2077012","2061786","2123966","2238566","2374076","2472875","2556435","2617552","2611984","2743366","2669807","2726674",
"전라북도","치과의원","치과외래","내원일수[일]","일","1994303","2028145","1957800","2041927","2076994","2061691","2123732","2237373","2370559","2465425","2543021","2600689","2593743","2721298","2641358","2702647",
"전라북도","치과의원","치과외래","요양급여비용[천원]","천원","41071775","42790782","42772030","46981854","52316702","54246149","60066471","75399776","93337912","113137185","140009779","156858595","159971520","181919783","180107202","187840389",
"전라북도","치과의원","치과외래","급여비[천원]","천원","28983453","30297551","30449931","33552344","37418996","38761357","42543144","52164956","63380355","74427749","88807847","98782059","110538694","129528080","128275775","133693732",
"전라북도","보건기관","계","청구건수[건]","건","78682","70562","58158","60465","48263","37797","31325","4498","4139","3012","3656","3477","2722","2287","2504","1716",
"전라북도","보건기관","계","내원일수[일]","일","78682","70562","58157","60465","48263","37797","31325","4498","4139","3012","3656","3476","2721","2284","2495","1716",
"전라북도","보건기관","계","요양급여비용[천원]","천원","416607","371269","312518","342972","271716","228813","218492","83990","79250","55759","68749","67373","58300","54439","69177","45412",
"전라북도","보건기관","계","급여비[천원]","천원","317612","285932","241425","265808","212337","178802","169732","61555","58316","41335","50927","49925","43987","40740","50961","33794",
"전라북도","보건기관","치과입원","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라북도","보건기관","치과입원","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라북도","보건기관","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라북도","보건기관","치과입원","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라북도","보건기관","치과외래","청구건수[건]","건","78682","70562","58158","60465","48263","37797","31325","4498","4139","3012","3656","3477","2722","2287","2504","1716",
"전라북도","보건기관","치과외래","내원일수[일]","일","78682","70562","58157","60465","48263","37797","31325","4498","4139","3012","3656","3476","2721","2284","2495","1716",
"전라북도","보건기관","치과외래","요양급여비용[천원]","천원","416607","371269","312518","342972","271716","228813","218492","83990","79250","55759","68749","67373","58300","54439","69177","45412",
"전라북도","보건기관","치과외래","급여비[천원]","천원","317612","285932","241425","265808","212337","178802","169732","61555","58316","41335","50927","49925","43987","40740","50961","33794",
"전라북도","한방병원","계","청구건수[건]","건","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라북도","한방병원","계","내원일수[일]","일","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라북도","한방병원","계","요양급여비용[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라북도","한방병원","계","급여비[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라북도","한방병원","치과입원","청구건수[건]","건","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라북도","한방병원","치과입원","내원일수[일]","일","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라북도","한방병원","치과입원","요양급여비용[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라북도","한방병원","치과입원","급여비[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라북도","한방병원","치과외래","청구건수[건]","건","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라북도","한방병원","치과외래","내원일수[일]","일","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라북도","한방병원","치과외래","요양급여비용[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라북도","한방병원","치과외래","급여비[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라남도","계","계","청구건수[건]","건","1220546","1510037","1793192","1808200","1822663","1766258","1840218","1904940","2030170","2143640","2235779","2307530","2341719","2414261","2387733","2401104",
"전라남도","계","계","내원일수[일]","일","1864495","1892518","1818601","1858223","1874468","1807741","1840815","1905656","2031103","2139127","2224641","2291644","2324524","2393854","2363251","2378565",
"전라남도","계","계","요양급여비용[천원]","천원","37196298","38823959","38386982","40893054","44591094","45305378","50732438","64085280","81095430","100096179","126086501","142418288","149100483","166609215","166429890","169639551",
"전라남도","계","계","급여비[천원]","천원","26143565","27307518","27165379","28848236","31451684","31960020","35265892","43253649","53531287","63976891","77631755","87271234","101580155","117453672","117346123","119664963",
"전라남도","계","치과입원","청구건수[건]","건","212","193","165","183","405","381","1460","1906","1449","1567","1758","1715","1283","1119","1080","875",
"전라남도","계","치과입원","내원일수[일]","일","2314","1868","1720","2100","2367","1358","1557","3942","5346","2866","2032","1531","1563","871","1068","131",
"전라남도","계","치과입원","요양급여비용[천원]","천원","51129","65904","65669","80198","56605","32722","76285","119622","109627","124064","150152","132084","93746","80145","78062","89712",
"전라남도","계","치과입원","급여비[천원]","천원","40231","51998","50373","61649","43589","25665","58815","91321","77613","90600","113985","100937","73162","62955","60042","67033",
"전라남도","계","치과외래","청구건수[건]","건","1220334","1509844","1793027","1808017","1822258","1765877","1838758","1903034","2028721","2142073","2234021","2305815","2340436","2413142","2386653","2400229",
"전라남도","계","치과외래","내원일수[일]","일","1862181","1890650","1816881","1856123","1872101","1806383","1839258","1901714","2025757","2136261","2222609","2290113","2322961","2392983","2362183","2378434",
"전라남도","계","치과외래","요양급여비용[천원]","천원","37145169","38758055","38321313","40812856","44534489","45272655","50656154","63965658","80985803","99972115","125936349","142286204","149006737","166529070","166351828","169549838",
"전라남도","계","치과외래","급여비[천원]","천원","26103334","27255520","27115006","28786587","31408095","31934355","35207077","43162329","53453675","63886290","77517769","87170297","101506993","117390717","117286082","119597930",
"전라남도","상급종합병원","계","청구건수[건]","건","-","-","-","-","-","-","4421","4414","3861","4127","3797","3939","4133","3836","4989","2625",
"전라남도","상급종합병원","계","내원일수[일]","일","-","-","-","-","-","-","4421","4414","3861","4127","3797","3939","4132","3836","2607","2625",
"전라남도","상급종합병원","계","요양급여비용[천원]","천원","-","-","-","-","-","-","112272","119235","108239","123955","145649","169229","178635","171391","111709","111850",
"전라남도","상급종합병원","계","급여비[천원]","천원","-","-","-","-","-","-","69652","89568","72098","75371","81112","102195","113350","109608","71272","72111",
"전라남도","상급종합병원","치과입원","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라남도","상급종합병원","치과입원","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라남도","상급종합병원","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라남도","상급종합병원","치과입원","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라남도","상급종합병원","치과외래","청구건수[건]","건","-","-","-","-","-","-","4421","4414","3861","4127","3797","3939","4133","3836","4989","2625",
"전라남도","상급종합병원","치과외래","내원일수[일]","일","-","-","-","-","-","-","4421","4414","3861","4127","3797","3939","4132","3836","2607","2625",
"전라남도","상급종합병원","치과외래","요양급여비용[천원]","천원","-","-","-","-","-","-","112272","119235","108239","123955","145649","169229","178635","171391","111709","111850",
"전라남도","상급종합병원","치과외래","급여비[천원]","천원","-","-","-","-","-","-","69652","89568","72098","75371","81112","102195","113350","109608","71272","72111",
"전라남도","종합병원","계","청구건수[건]","건","15334","17211","16593","18451","18292","17699","24833","25213","26475","24937","25493","26714","25067","21960","22341","20766",
"전라남도","종합병원","계","내원일수[일]","일","27118","30397","28043","31487","31012","28880","26200","28001","27375","24382","24562","25533","23960","21067","21451","20019",
"전라남도","종합병원","계","요양급여비용[천원]","천원","628441","781008","723179","822013","794778","722686","761247","911069","1043544","1092222","1399570","1637431","1561452","1380689","1409614","1424670",
"전라남도","종합병원","계","급여비[천원]","천원","336871","419704","392063","454885","440838","397651","410797","494126","551242","580862","747721","877295","918875","838918","851279","865532",
"전라남도","종합병원","치과입원","청구건수[건]","건","212","193","165","183","256","248","366","465","492","679","961","1036","852","816","772","682",
"전라남도","종합병원","치과입원","내원일수[일]","일","2314","1868","1720","2100","2042","1356","1476","3264","1441","211","242","238","111","117","90","131",
"전라남도","종합병원","치과입원","요양급여비용[천원]","천원","51129","65904","65669","80198","51784","28227","54996","87366","63507","78226","117607","107850","74971","68916","62347","79293",
"전라남도","종합병원","치과입원","급여비[천원]","천원","40231","51998","50373","61649","39787","22046","41795","66101","43475","58348","88144","81706","58296","53864","47673","58637",
"전라남도","종합병원","치과외래","청구건수[건]","건","15122","17018","16428","18268","18036","17451","24467","24748","25983","24258","24532","25678","24215","21144","21569","20084",
"전라남도","종합병원","치과외래","내원일수[일]","일","24804","28529","26323","29387","28970","27524","24724","24737","25934","24171","24320","25295","23849","20950","21361","19888",
"전라남도","종합병원","치과외래","요양급여비용[천원]","천원","577312","715103","657510","741815","742994","694459","706251","823703","980038","1013996","1281962","1529581","1486481","1311772","1347267","1345376",
"전라남도","종합병원","치과외래","급여비[천원]","천원","296640","367706","341690","393236","401050","375606","369002","428025","507767","522514","659577","795589","860579","785053","803606","806895",
"전라남도","병원","계","청구건수[건]","건","-","-","-","-","763","881","8972","5779","6438","5162","3409","2579","2768","2283","2913","1828",
"전라남도","병원","계","내원일수[일]","일","-","-","-","-","1381","1163","8234","5766","9577","7130","4676","3545","3899","2810","3662","1658",
"전라남도","병원","계","요양급여비용[천원]","천원","-","-","-","-","31097","26922","213909","147530","209327","201449","165134","96055","122658","94557","154886","138017",
"전라남도","병원","계","급여비[천원]","천원","-","-","-","-","21008","17675","136421","95000","130269","123938","98154","58267","80750","61965","102303","94519",
"전라남도","병원","치과입원","청구건수[건]","건","-","-","-","-","147","133","819","691","699","683","497","325","321","227","229","149",
"전라남도","병원","치과입원","내원일수[일]","일","-","-","-","-","295","2","81","678","3838","2655","1764","1291","1452","754","978","-",
"전라남도","병원","치과입원","요양급여비용[천원]","천원","-","-","-","-","3664","4495","18318","16235","30594","39511","18960","11804","15043","8507","12538","8898",
"전라남도","병원","치과입원","급여비[천원]","천원","-","-","-","-","2963","3620","14792","12782","21860","27174","15050","9290","11774","6819","9730","7146",
"전라남도","병원","치과외래","청구건수[건]","건","-","-","-","-","616","748","8153","5088","5739","4479","2912","2254","2447","2056","2684","1679",
"전라남도","병원","치과외래","내원일수[일]","일","-","-","-","-","1086","1161","8153","5088","5739","4475","2912","2254","2447","2056","2684","1658",
"전라남도","병원","치과외래","요양급여비용[천원]","천원","-","-","-","-","27433","22427","195591","131295","178733","161938","146174","84251","107615","86050","142349","129119",
"전라남도","병원","치과외래","급여비[천원]","천원","-","-","-","-","18045","14055","121630","82218","108409","96764","83104","48977","68977","55147","92573","87372",
"전라남도","요양병원","계","청구건수[건]","건","","","","","","","701","1468","536","564","883","931","141","122","102","16",
"전라남도","요양병원","계","내원일수[일]","일","","","","","","","426","718","279","358","571","555","32","46","24","5",
"전라남도","요양병원","계","요양급여비용[천원]","천원","","","","","","","10800","45434","33334","29553","44783","47140","4330","3847","3836","428",
"전라남도","요양병원","계","급여비[천원]","천원","","","","","","","7348","30770","22308","18587","29025","31126","3493","3233","3168","342",
"전라남도","요양병원","치과입원","청구건수[건]","건","","","","","","","275","750","257","205","298","352","109","76","78","11",
"전라남도","요양병원","치과입원","내원일수[일]","일","","","","","","","-","","-","-","-","-","-","-","-","-",
"전라남도","요양병원","치과입원","요양급여비용[천원]","천원","","","","","","","2971","16021","12671","6326","12270","11668","3693","2722","3139","308",
"전라남도","요양병원","치과입원","급여비[천원]","천원","","","","","","","2228","12438","10183","5078","9811","9446","3061","2272","2608","247",
"전라남도","요양병원","치과외래","청구건수[건]","건","","","","","","","426","718","279","359","585","579","32","46","24","5",
"전라남도","요양병원","치과외래","내원일수[일]","일","","","","","","","426","718","279","358","571","555","32","46","24","5",
"전라남도","요양병원","치과외래","요양급여비용[천원]","천원","","","","","","","7829","29413","20664","23227","32514","35472","637","1125","697","119",
"전라남도","요양병원","치과외래","급여비[천원]","천원","","","","","","","5120","18332","12125","13509","19213","21680","432","961","560","96",
"전라남도","정신병원","계","청구건수[건]","건","","","","","","","","","","","","","","","","48",
"전라남도","정신병원","계","내원일수[일]","일","","","","","","","","","","","","","","","","15",
"전라남도","정신병원","계","요양급여비용[천원]","천원","","","","","","","","","","","","","","","","1478",
"전라남도","정신병원","계","급여비[천원]","천원","","","","","","","","","","","","","","","","1201",
"전라남도","정신병원","치과입원","청구건수[건]","건","","","","","","","","","","","","","","","","33",
"전라남도","정신병원","치과입원","내원일수[일]","일","","","","","","","","","","","","","","","","-",
"전라남도","정신병원","치과입원","요양급여비용[천원]","천원","","","","","","","","","","","","","","","","1212",
"전라남도","정신병원","치과입원","급여비[천원]","천원","","","","","","","","","","","","","","","","1003",
"전라남도","정신병원","치과외래","청구건수[건]","건","","","","","","","","","","","","","","","","15",
"전라남도","정신병원","치과외래","내원일수[일]","일","","","","","","","","","","","","","","","","15",
"전라남도","정신병원","치과외래","요양급여비용[천원]","천원","","","","","","","","","","","","","","","","265",
"전라남도","정신병원","치과외래","급여비[천원]","천원","","","","","","","","","","","","","","","","198",
"전라남도","치과병원","계","청구건수[건]","건","12615","21179","20221","67618","93418","82787","116435","136766","142123","173500","205416","204340","202386","199709","182471","163182",
"전라남도","치과병원","계","내원일수[일]","일","23992","37499","34181","104829","132197","112812","116909","136722","142105","173271","204728","203187","201087","198324","181250","162174",
"전라남도","치과병원","계","요양급여비용[천원]","천원","610809","946595","903608","2900239","3959192","3522470","3860234","4924286","5682095","7616082","10177051","11500675","11515464","12914661","11986864","10855038",
"전라남도","치과병원","계","급여비[천원]","천원","366533","571373","550865","1789032","2457581","2189769","2387560","3029906","3506377","4647890","6093409","6745292","7189019","8365545","7744053","6994506",
"전라남도","치과병원","치과입원","청구건수[건]","건","-","-","-","-","2","-","-","","1","-","2","1","-","-","-","-",
"전라남도","치과병원","치과입원","내원일수[일]","일","-","-","-","-","30","-","-","","67","-","26","2","-","-","-","-",
"전라남도","치과병원","치과입원","요양급여비용[천원]","천원","-","-","-","-","1157","-","-","","2856","-","1315","395","-","-","-","-",
"전라남도","치과병원","치과입원","급여비[천원]","천원","-","-","-","-","838","-","-","","2095","-","980","312","-","-","-","-",
"전라남도","치과병원","치과외래","청구건수[건]","건","12615","21179","20221","67618","93416","82787","116435","136766","142122","173500","205414","204339","202386","199709","182471","163182",
"전라남도","치과병원","치과외래","내원일수[일]","일","23992","37499","34181","104829","132167","112812","116909","136722","142038","173271","204702","203185","201087","198324","181250","162174",
"전라남도","치과병원","치과외래","요양급여비용[천원]","천원","610809","946595","903608","2900239","3958035","3522470","3860234","4924286","5679239","7616082","10175736","11500281","11515464","12914661","11986864","10855038",
"전라남도","치과병원","치과외래","급여비[천원]","천원","366533","571373","550865","1789032","2456743","2189769","2387560","3029906","3504282","4647890","6092429","6744980","7189019","8365545","7744053","6994506",
"전라남도","치과의원","계","청구건수[건]","건","1097432","1384281","1676225","1644392","1655837","1624490","1651453","1730307","1849689","1934243","1995949","2068405","2106439","2185587","2174181","2212097",
"전라남도","치과의원","계","내원일수[일]","일","1718195","1737256","1676224","1644163","1655525","1624485","1651222","1729042","1846858","1928752","1985475","2054263","2090629","2167007","2153521","2191527",
"전라남도","치과의원","계","요양급여비용[천원]","천원","35541366","36712500","36393057","36809499","39547490","40837708","45610669","57920762","74000458","91009650","114137212","128954489","135700415","152023258","152743537","157094557",
"전라남도","치과의원","계","급여비[천원]","천원","25116246","26014143","25934198","26317225","28324998","29197617","32122047","39501902","49235519","58513435","70570019","79447541","93261941","108059403","108559915","111626864",
"전라남도","치과의원","치과입원","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","-","1","1","-","1","-",
"전라남도","치과의원","치과입원","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라남도","치과의원","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","366","39","-","38","-",
"전라남도","치과의원","치과입원","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","183","31","-","30","-",
"전라남도","치과의원","치과외래","청구건수[건]","건","1097432","1384281","1676225","1644392","1655837","1624490","1651453","1730307","1849689","1934243","1995949","2068404","2106438","2185587","2174180","2212097",
"전라남도","치과의원","치과외래","내원일수[일]","일","1718195","1737256","1676224","1644163","1655525","1624485","1651222","1729042","1846858","1928752","1985475","2054263","2090629","2167007","2153521","2191527",
"전라남도","치과의원","치과외래","요양급여비용[천원]","천원","35541366","36712500","36393057","36809499","39547490","40837708","45610669","57920762","74000458","91009650","114137212","128954123","135700376","152023258","152743499","157094557",
"전라남도","치과의원","치과외래","급여비[천원]","천원","25116246","26014143","25934198","26317225","28324998","29197617","32122047","39501902","49235519","58513435","70570019","79447358","93261910","108059403","108559885","111626864",
"전라남도","보건기관","계","청구건수[건]","건","95165","87366","80153","77739","54353","40401","33403","993","1048","1107","832","622","785","764","736","542",
"전라남도","보건기관","계","내원일수[일]","일","95190","87366","80153","77744","54353","40401","33403","993","1048","1107","832","622","785","764","736","542",
"전라남도","보건기관","계","요양급여비용[천원]","천원","415682","383857","367138","361303","258537","195591","163308","16965","18432","23266","17103","13268","17529","20813","19444","13514",
"전라남도","보건기관","계","급여비[천원]","천원","323915","302299","288253","287094","207258","157308","132067","12377","13474","16808","12315","9518","12726","15000","14134","9887",
"전라남도","보건기관","치과입원","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라남도","보건기관","치과입원","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라남도","보건기관","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라남도","보건기관","치과입원","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"전라남도","보건기관","치과외래","청구건수[건]","건","95165","87366","80153","77739","54353","40401","33403","993","1048","1107","832","622","785","764","736","542",
"전라남도","보건기관","치과외래","내원일수[일]","일","95190","87366","80153","77744","54353","40401","33403","993","1048","1107","832","622","785","764","736","542",
"전라남도","보건기관","치과외래","요양급여비용[천원]","천원","415682","383857","367138","361303","258537","195591","163308","16965","18432","23266","17103","13268","17529","20813","19444","13514",
"전라남도","보건기관","치과외래","급여비[천원]","천원","323915","302299","288253","287094","207258","157308","132067","12377","13474","16808","12315","9518","12726","15000","14134","9887",
"전라남도","한방병원","계","청구건수[건]","건","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라남도","한방병원","계","내원일수[일]","일","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라남도","한방병원","계","요양급여비용[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라남도","한방병원","계","급여비[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라남도","한방병원","치과입원","청구건수[건]","건","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라남도","한방병원","치과입원","내원일수[일]","일","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라남도","한방병원","치과입원","요양급여비용[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라남도","한방병원","치과입원","급여비[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라남도","한방병원","치과외래","청구건수[건]","건","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라남도","한방병원","치과외래","내원일수[일]","일","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라남도","한방병원","치과외래","요양급여비용[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"전라남도","한방병원","치과외래","급여비[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"경상북도","계","계","청구건수[건]","건","1732493","2083592","2463932","2497017","2444445","2455866","2520632","2636407","2820577","2931880","3044417","3077886","3139266","3297849","3106874","3189880",
"경상북도","계","계","내원일수[일]","일","2606350","2611787","2511374","2548042","2501609","2504609","2522706","2634878","2815839","2925443","3031349","3060848","3119460","3273720","3078864","3162283",
"경상북도","계","계","요양급여비용[천원]","천원","52998342","54370002","53827005","56372730","59952005","63472898","70743688","89116095","110480760","132524551","166283789","184820666","199075348","225085680","217190872","228929732",
"경상북도","계","계","급여비[천원]","천원","37075156","38076924","37842714","39637556","42112173","44573551","48869068","59962017","73176681","85331965","103097334","113929225","136274761","158475429","152915505","161054707",
"경상북도","계","치과입원","청구건수[건]","건","237","189","160","176","394","599","521","941","613","503","871","825","826","781","723","712",
"경상북도","계","치과입원","내원일수[일]","일","2431","2865","2266","2094","3234","1288","1300","811","586","424","343","292","369","378","224","253",
"경상북도","계","치과입원","요양급여비용[천원]","천원","116144","74260","47879","57660","79283","110874","101122","159852","97105","58932","192836","183596","215322","153229","169908","184682",
"경상북도","계","치과입원","급여비[천원]","천원","89980","56898","35798","43288","60210","84599","74786","106712","64102","40328","111508","109226","153657","111199","123047","133832",
"경상북도","계","치과외래","청구건수[건]","건","1732256","2083403","2463772","2496841","2444051","2455267","2520111","2635466","2819964","2931377","3043546","3077061","3138440","3297068","3106151","3189168",
"경상북도","계","치과외래","내원일수[일]","일","2603919","2608922","2509108","2545948","2498375","2503321","2521406","2634067","2815253","2925019","3031006","3060556","3119091","3273342","3078640","3162030",
"경상북도","계","치과외래","요양급여비용[천원]","천원","52882198","54295743","53779126","56315070","59872722","63362024","70642566","88956242","110383655","132465619","166090952","184637070","198860026","224932452","217020964","228745050",
"경상북도","계","치과외래","급여비[천원]","천원","36985177","38020026","37806915","39594268","42051963","44488951","48794282","59855305","73112579","85291637","102985826","113819999","136121104","158364230","152792458","160920875",
"경상북도","상급종합병원","계","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","상급종합병원","계","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","상급종합병원","계","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","상급종합병원","계","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","상급종합병원","치과입원","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","상급종합병원","치과입원","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","상급종합병원","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","상급종합병원","치과입원","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","상급종합병원","치과외래","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","상급종합병원","치과외래","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","상급종합병원","치과외래","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","상급종합병원","치과외래","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","종합병원","계","청구건수[건]","건","25940","26002","26441","29293","28156","29676","51078","52490","53127","43570","44881","51420","52412","52651","44095","44172",
"경상북도","종합병원","계","내원일수[일]","일","47998","48386","48134","55235","53871","52367","53108","52570","52907","43216","44035","50098","51336","51576","43159","43266",
"경상북도","종합병원","계","요양급여비용[천원]","천원","1336268","1295710","1306271","1588939","1633745","1707766","1821182","2195459","2373352","2069942","3109106","4022618","4091541","4162718","3549231","3638101",
"경상북도","종합병원","계","급여비[천원]","천원","700612","668772","670072","818103","847559","894959","948901","1134890","1217124","1058462","1584865","2055901","2416463","2576847","2182226","2223333",
"경상북도","종합병원","치과입원","청구건수[건]","건","237","189","160","175","394","598","519","513","524","480","801","752","743","564","503","444",
"경상북도","종합병원","치과입원","내원일수[일]","일","2431","2865","2266","2093","3234","1231","1284","680","548","348","343","292","364","214","193","197",
"경상북도","종합병원","치과입원","요양급여비용[천원]","천원","116144","74260","47879","57650","79283","108591","100190","143861","92256","56226","189725","181329","212015","129915","146845","156099",
"경상북도","종합병원","치과입원","급여비[천원]","천원","89980","56898","35798","43280","60210","82865","74101","94445","60897","38516","109029","107362","151019","94280","106159","112765",
"경상북도","종합병원","치과외래","청구건수[건]","건","25703","25813","26281","29118","27762","29078","50559","51977","52603","43090","44080","50668","51669","52087","43592","43728",
"경상북도","종합병원","치과외래","내원일수[일]","일","45567","45521","45868","53142","50637","51136","51824","51890","52359","42868","43692","49806","50972","51362","42966","43069",
"경상북도","종합병원","치과외래","요양급여비용[천원]","천원","1220123","1221450","1258393","1531289","1554462","1599175","1720991","2051598","2281096","2013717","2919381","3841289","3879526","4032804","3402385","3482002",
"경상북도","종합병원","치과외래","급여비[천원]","천원","610633","611873","634274","774824","787349","812094","874800","1040445","1156227","1019945","1475837","1948539","2265444","2482568","2076068","2110568",
"경상북도","병원","계","청구건수[건]","건","1377","1691","1941","2011","1987","1562","5942","5781","1956","2226","2569","3132","3202","3439","2765","2450",
"경상북도","병원","계","내원일수[일]","일","1852","2278","2856","2891","2747","2307","6035","5484","1905","2279","2492","3044","3118","3506","2696","2373",
"경상북도","병원","계","요양급여비용[천원]","천원","36451","47572","56868","52994","51686","43011","136430","179702","69799","50931","91350","139877","146261","155036","136902","131701",
"경상북도","병원","계","급여비[천원]","천원","22892","29960","36907","34506","33695","28360","84121","111142","42163","32644","57316","84753","98384","103906","92696","88737",
"경상북도","병원","치과입원","청구건수[건]","건","-","-","-","-","-","1","2","428","89","23","69","72","79","57","57","64",
"경상북도","병원","치과입원","내원일수[일]","일","-","-","-","-","-","57","16","131","38","76","-","-","5","134","-","-",
"경상북도","병원","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","2283","932","15992","4849","2706","3045","2253","3110","2657","2692","2305",
"경상북도","병원","치과입원","급여비[천원]","천원","-","-","-","-","-","1734","684","12267","3205","1812","2427","1852","2489","2137","2187","1872",
"경상북도","병원","치과외래","청구건수[건]","건","1377","1691","1941","2011","1987","1561","5940","5353","1867","2203","2500","3060","3123","3382","2708","2386",
"경상북도","병원","치과외래","내원일수[일]","일","1852","2278","2856","2891","2747","2250","6019","5353","1867","2203","2492","3044","3113","3372","2696","2373",
"경상북도","병원","치과외래","요양급여비용[천원]","천원","36451","47572","56868","52994","51686","40728","135499","163710","64950","48225","88305","137623","143151","152380","134210","129396",
"경상북도","병원","치과외래","급여비[천원]","천원","22892","29960","36907","34506","33695","26626","83437","98875","38958","30833","54890","82901","95896","101769","90509","86865",
"경상북도","요양병원","계","청구건수[건]","건","","","","","","","-","","-","-","-","-","345","766","656","722",
"경상북도","요양병원","계","내원일수[일]","일","","","","","","","-","","-","-","-","-","341","636","524","576",
"경상북도","요양병원","계","요양급여비용[천원]","천원","","","","","","","-","","-","-","-","-","9861","45469","41835","57382",
"경상북도","요양병원","계","급여비[천원]","천원","","","","","","","-","","-","-","-","-","5970","30721","28135","39082",
"경상북도","요양병원","치과입원","청구건수[건]","건","","","","","","","-","","-","-","-","-","4","160","163","202",
"경상북도","요양병원","치과입원","내원일수[일]","일","","","","","","","-","","-","-","-","-","-","30","31","56",
